question_id,main_tag,creation_datetime_utc,creation_date_utc,weekday_utc,score,answer_count,is_answered,view_count,title,link,tags
79840257,android,2025-12-07T13:33:39+00:00,2025-12-07,6,1,1,True,79,How to avoid recreation when restoring app from recents,https://stackoverflow.com/questions/79840257/how-to-avoid-recreation-when-restoring-app-from-recents,android
79840262,android,2025-12-07T13:40:19+00:00,2025-12-07,6,0,1,False,65,Android gradle build command taking hours for a React Native project,https://stackoverflow.com/questions/79840262/android-gradle-build-command-taking-hours-for-a-react-native-project,android;react-native;gradle
79840385,android,2025-12-07T17:48:15+00:00,2025-12-07,6,0,0,False,109,Gradle error: &quot;Unable to start the daemon process&quot; and &quot;Could not initialize native services&quot; on Windows,https://stackoverflow.com/questions/79840385/gradle-error-unable-to-start-the-daemon-process-and-could-not-initialize-nat,android;gradle
79840796,android,2025-12-08T09:35:11+00:00,2025-12-08,0,0,1,False,149,Wrong behavior of background thread execution in android,https://stackoverflow.com/questions/79840796/wrong-behavior-of-background-thread-execution-in-android,java;android;power-management;background-thread
79841328,android,2025-12-08T20:33:51+00:00,2025-12-08,0,0,4,True,158,How do I use a string resource outside of a composable?,https://stackoverflow.com/questions/79841328/how-do-i-use-a-string-resource-outside-of-a-composable,android;android-jetpack-compose
79841504,android,2025-12-09T02:38:16+00:00,2025-12-09,1,0,0,False,70,Full-screen Activity not showing over lock screen from FCM notification,https://stackoverflow.com/questions/79841504/full-screen-activity-not-showing-over-lock-screen-from-fcm-notification,android;push-notification;notifications;firebase-cloud-messaging;android-notifications
79841718,android,2025-12-09T09:05:24+00:00,2025-12-09,1,0,0,False,33,implementing sdk-agnostic callbacks in fragments,https://stackoverflow.com/questions/79841718/implementing-sdk-agnostic-callbacks-in-fragments,android;oop;mapbox;clean-architecture;code-cleanup
79841763,android,2025-12-09T09:51:55+00:00,2025-12-09,1,23,1,True,1627,Android Studio Otter 2 Feature Drop | 2025.2.2 Lost &quot;Android View&quot;,https://stackoverflow.com/questions/79841763/android-studio-otter-2-feature-drop-2025-2-2-lost-android-view,android
79841770,android,2025-12-09T09:54:40+00:00,2025-12-09,1,1,1,True,171,show recomposition counts disabled for ConstraintLayout having composeview - Android Studio Ladybug,https://stackoverflow.com/questions/79841770/show-recomposition-counts-disabled-for-constraintlayout-having-composeview-and,android;android-studio;android-jetpack-compose
79841777,android,2025-12-09T10:01:35+00:00,2025-12-09,1,19,3,True,3472,Exception in PluginGradle: This method is forbidden on EDT because it does not pump the event queue,https://stackoverflow.com/questions/79841777/exception-in-plugingradle-this-method-is-forbidden-on-edt-because-it-does-not-p,android;gradle;android-gradle-plugin;build.gradle;gradle-plugin
79841805,android,2025-12-09T10:26:44+00:00,2025-12-09,1,2,2,True,283,Android Studio “Agent” (Gemini Assistant) showing weird symbols in code blocks,https://stackoverflow.com/questions/79841805/android-studio-agent-gemini-assistant-showing-weird-symbols-in-code-blocks,android;android-studio;google-gemini
79841841,android,2025-12-09T11:03:29+00:00,2025-12-09,1,0,0,False,58,Upgrading new Handler() with no argument to a Looper argument,https://stackoverflow.com/questions/79841841/upgrading-new-handler-with-no-argument-to-a-looper-argument,android;handler;looper
79842026,android,2025-12-09T14:01:51+00:00,2025-12-09,1,0,2,False,67,Handle many broadcast receivers,https://stackoverflow.com/questions/79842026/handle-many-broadcast-receivers,c#;android;maui;broadcastreceiver
79842092,android,2025-12-09T15:08:28+00:00,2025-12-09,1,1,0,False,66,Gradle 9.2.1: Artifact was signed but it wasn&#39;t found in any key server,https://stackoverflow.com/questions/79842092/gradle-9-2-1-artifact-was-signed-but-it-wasnt-found-in-any-key-server,android;android-studio;gradle;keyserver
79842278,android,2025-12-09T18:52:47+00:00,2025-12-09,1,2,1,True,72,&quot;None of the following candidates is applicable&quot; when using the background modifier,https://stackoverflow.com/questions/79842278/none-of-the-following-candidates-is-applicable-when-using-the-background-modif,android;android-jetpack-compose
79842362,android,2025-12-09T21:12:42+00:00,2025-12-09,1,0,0,False,102,Gradle Fails to Find Tuya SDK 6.11.1 (com.thingclips.smart) - Repository Issue?,https://stackoverflow.com/questions/79842362/gradle-fails-to-find-tuya-sdk-6-11-1-com-thingclips-smart-repository-issue,java;android;maven;gradle;tuya
79842471,android,2025-12-10T00:30:02+00:00,2025-12-10,2,1,1,True,67,How can one get at the user&#39;s preferred setting re. first day of the week?,https://stackoverflow.com/questions/79842471/how-can-one-get-at-the-users-preferred-setting-re-first-day-of-the-week,android
79842638,android,2025-12-10T07:17:17+00:00,2025-12-10,2,0,0,False,43,"How to move gradle, avd, and other Android-related folders to external SSD?",https://stackoverflow.com/questions/79842638/how-to-move-gradle-avd-and-other-android-related-folders-to-external-ssd,android;react-native
79842647,android,2025-12-10T07:30:16+00:00,2025-12-10,2,0,2,False,59,How to bundle apps built by react-native/expo to have lower bundle sizes,https://stackoverflow.com/questions/79842647/how-to-bundle-apps-built-by-react-native-expo-to-have-lower-bundle-sizes,android;react-native;build;expo
79842687,android,2025-12-10T08:18:17+00:00,2025-12-10,2,1,0,False,102,Parse Issue (Xcode): Module &#39;mobile_scanner&#39; not found,https://stackoverflow.com/questions/79842687/parse-issue-xcode-module-mobile-scanner-not-found,android;ios;flutter;xcode;cocoapods
79842785,android,2025-12-10T09:54:26+00:00,2025-12-10,2,2,2,False,76,Android Compose Deeplink navigation,https://stackoverflow.com/questions/79842785/android-compose-deeplink-navigation,android;android-jetpack-compose
79842790,android,2025-12-10T09:57:14+00:00,2025-12-10,2,0,1,False,92,Firebase manual initialization,https://stackoverflow.com/questions/79842790/firebase-manual-initialization,android;firebase;crashlytics
79842799,android,2025-12-10T10:07:46+00:00,2025-12-10,2,3,2,True,215,Hilt compilation error : Android BaseExtension not found,https://stackoverflow.com/questions/79842799/hilt-compilation-error-android-baseextension-not-found,android;gradle;android-gradle-plugin;dagger-hilt
79842939,android,2025-12-10T12:18:45+00:00,2025-12-10,2,0,0,False,94,Deep link error OnCreate for Android in NET9 MAUI,https://stackoverflow.com/questions/79842939/deep-link-error-oncreate-for-android-in-net9-maui,c#;android;maui;deep-linking
79842946,android,2025-12-10T12:31:25+00:00,2025-12-10,2,0,1,False,69,"Android R8, missing classes with Macrobenchmark",https://stackoverflow.com/questions/79842946/android-r8-missing-classes-with-macrobenchmark,android;android-r8;macrobenchmark
79843011,android,2025-12-10T13:31:56+00:00,2025-12-10,2,0,1,False,55,Multi-level class references from AAR files are not working in Android,https://stackoverflow.com/questions/79843011/multi-level-class-references-from-aar-files-are-not-working-in-android,android
79843204,android,2025-12-10T16:32:39+00:00,2025-12-10,2,0,1,False,88,Android Side Sheet Dialog Dismiss on Content View Click,https://stackoverflow.com/questions/79843204/android-side-sheet-dialog-dismiss-on-content-view-click,android;material-ui;material-design;android-dialog;material-components-android
79843358,android,2025-12-10T19:04:23+00:00,2025-12-10,2,1,0,False,67,"MSAL Migrating to 8.1.0 ,MAM to 12.0.3 Android Native App",https://stackoverflow.com/questions/79843358/msal-migrating-to-8-1-0-mam-to-12-0-3-android-native-app,android;single-sign-on;azure-ad-msal;msal;intunemam
79843360,android,2025-12-10T19:07:49+00:00,2025-12-10,2,1,0,False,130,InvalidAlgorithmParameterException: Unsupported IV length: 16 bytes. Only 12 bytes long IV supported,https://stackoverflow.com/questions/79843360/invalidalgorithmparameterexception-unsupported-iv-length-16-bytes-only-12-byt,android;kotlin;encryption;android-biometric-prompt
79843564,android,2025-12-11T02:39:38+00:00,2025-12-11,3,-1,1,False,135,App closes immediately on launch after switching launcher icons (Activity class does not exist),https://stackoverflow.com/questions/79843564/app-closes-immediately-on-launch-after-switching-launcher-icons-activity-class,android;kotlin;android-activity
79843637,android,2025-12-11T05:55:42+00:00,2025-12-11,3,1,1,True,122,`pepk.jar` fails with `javax.crypto.BadPaddingException` preventing Play App Signing enrollment for existing app,https://stackoverflow.com/questions/79843637/pepk-jar-fails-with-javax-crypto-badpaddingexception-preventing-play-app-sig,java;android;cryptography;google-play;keystore
79844121,android,2025-12-11T15:54:55+00:00,2025-12-11,3,0,1,True,103,How I can get the controllers battery level of Meta Quest in an android app,https://stackoverflow.com/questions/79844121/how-i-can-get-the-controllers-battery-level-of-meta-quest-in-an-android-app,java;android;metaquest
79844272,android,2025-12-11T18:34:00+00:00,2025-12-11,3,0,1,True,112,How do I find error logs for an Expo app that crashes on launch when built for android?,https://stackoverflow.com/questions/79844272/how-do-i-find-error-logs-for-an-expo-app-that-crashes-on-launch-when-built-for-a,android;react-native;mobile;expo
79844588,android,2025-12-12T05:49:06+00:00,2025-12-12,4,0,0,False,77,Android app not detecting Bike Activity Changes,https://stackoverflow.com/questions/79844588/android-app-not-detecting-bike-activity-changes,java;android
79844667,android,2025-12-12T08:02:46+00:00,2025-12-12,4,0,1,False,141,Looking for a working TensorFlow Lite (.tflite) NSFW detection model for Android,https://stackoverflow.com/questions/79844667/looking-for-a-working-tensorflow-lite-tflite-nsfw-detection-model-for-android,android;machine-learning;tensorflow-lite;image-classification
79845203,android,2025-12-12T19:44:52+00:00,2025-12-12,4,1,2,False,153,Jetpack Compose: Why does opening the keyboard leave two keyboards worth of space when using .imePadding()?,https://stackoverflow.com/questions/79845203/jetpack-compose-why-does-opening-the-keyboard-leave-two-keyboards-worth-of-spac,android;kotlin;android-jetpack-compose
79846346,android,2025-12-13T01:36:46+00:00,2025-12-13,5,0,2,True,104,CapabilityClient.getCapability returns empty nodes list on Wear OS 6 / Android 16 setup,https://stackoverflow.com/questions/79846346/capabilityclient-getcapability-returns-empty-nodes-list-on-wear-os-6-android-1,android;kotlin;wear-os;wearables
79846385,android,2025-12-13T04:57:33+00:00,2025-12-13,5,0,0,False,110,Flutter media_kit Video widget shows blank screen when using audio_service (notification works),https://stackoverflow.com/questions/79846385/flutter-media-kit-video-widget-shows-blank-screen-when-using-audio-service-noti,android;flutter;video
79846766,android,2025-12-13T21:21:49+00:00,2025-12-13,5,0,2,False,136,Link in HTML file in AlertDialog isn&#39;t clickable,https://stackoverflow.com/questions/79846766/link-in-html-file-in-alertdialog-isnt-clickable,java;android;html;android-alertdialog
79847166,android,2025-12-14T17:44:39+00:00,2025-12-14,6,0,1,True,106,Firebase RTDB: limitToLast() hangs indefinitely on Android,https://stackoverflow.com/questions/79847166/firebase-rtdb-limittolast-hangs-indefinitely-on-android,android;flutter;firebase-realtime-database
79847253,android,2025-12-14T21:26:59+00:00,2025-12-14,6,-1,1,True,119,Gradle sync errors due to dependency verification failures on source JARs,https://stackoverflow.com/questions/79847253/gradle-sync-errors-due-to-dependency-verification-failures-on-source-jars,android;gradle
79847334,android,2025-12-15T01:23:19+00:00,2025-12-15,0,3,1,True,643,"How can I get a response from Google&#39;s Play Age Signals API before January 1, 2026?",https://stackoverflow.com/questions/79847334/how-can-i-get-a-response-from-googles-play-age-signals-api-before-january-1-20,android;kotlin;google-play-services
79847461,android,2025-12-15T06:57:05+00:00,2025-12-15,0,0,0,False,62,React Native Android: BLE audio packets received but no continuous live sound using AudioTrack + JNI (.so SDK),https://stackoverflow.com/questions/79847461/react-native-android-ble-audio-packets-received-but-no-continuous-live-sound-us,android;react-native;java-native-interface;bluetooth-lowenergy;audiotrack
79847521,android,2025-12-15T08:42:44+00:00,2025-12-15,0,0,1,True,181,LazyColumn resizing issue,https://stackoverflow.com/questions/79847521/lazycolumn-resizing-issue,android;android-jetpack-compose;screen-size;scrollable;lazycolumn
79847526,android,2025-12-15T08:52:22+00:00,2025-12-15,0,0,1,True,144,How to add role of editable text to a composable,https://stackoverflow.com/questions/79847526/how-to-add-role-of-editable-text-to-a-composable,android;android-jetpack-compose;accessibility
79847864,android,2025-12-15T16:47:51+00:00,2025-12-15,0,2,1,True,98,Android 14 WifiP2P Peer Discovery fails to find peers unless WiFi Settings is opened,https://stackoverflow.com/questions/79847864/android-14-wifip2p-peer-discovery-fails-to-find-peers-unless-wifi-settings-is-op,android;flutter;wifi-direct;wifip2p
79847917,android,2025-12-15T18:07:25+00:00,2025-12-15,0,2,1,False,72,The Android application gets its name from an external module,https://stackoverflow.com/questions/79847917/the-android-application-gets-its-name-from-an-external-module,android;kotlin;android-manifest
79848138,android,2025-12-16T01:58:16+00:00,2025-12-16,1,3,1,True,317,How to fix &quot;Querying resource values using LocalContext.current&quot;?,https://stackoverflow.com/questions/79848138/how-to-fix-querying-resource-values-using-localcontext-current,android;kotlin;android-jetpack-compose;android-context
